time;I(R1);I(R2);I(R3);I(R4);
0.00124872;0.015788;0.0103163;-0.00234746;0.00165441;
0.00124972;0.0160582;0.010316;-0.00189305;0.00165482;
0.00125072;0.0157902;0.0103164;-0.00234684;0.00165441;
0.00125172;0.0160572;0.0103161;-0.00189366;0.00165481;
0.00125272;0.0157924;0.0103165;-0.00234623;0.00165441;
0.00125372;0.0160563;0.0103162;-0.00189427;0.00165481;
0.00125472;0.0157945;0.0103166;-0.00234562;0.00165442;
0.00125572;0.0160553;0.0103163;-0.00189487;0.00165481;
0.00125672;0.0157966;0.0103166;-0.00234502;0.00165442;
0.00125772;0.0160544;0.0103164;-0.00189547;0.00165481;
0.00125872;0.0157986;0.0103167;-0.00234443;0.00165442;
0.00125972;0.0160535;0.0103165;-0.00189606;0.00165481;
0.00126072;0.0158006;0.0103168;-0.00234384;0.00165442;
0.00126172;0.0160527;0.0103166;-0.00189665;0.0016548;
0.00126272;0.0158025;0.0103169;-0.00234325;0.00165442;
0.00126372;0.0160518;0.0103167;-0.00189724;0.0016548;
0.00126472;0.0158044;0.010317;-0.00234266;0.00165442;
0.00126572;0.0160509;0.0103168;-0.00189782;0.0016548;
0.00126672;0.0158062;0.0103171;-0.00234208;0.00165443;
0.00126772;0.0160501;0.0103169;-0.00189839;0.0016548;
0.00126872;0.015808;0.0103171;-0.00234151;0.00165443;
0.00126972;0.0160492;0.010317;-0.00189896;0.0016548;
0.00127072;0.0158098;0.0103172;-0.00234094;0.00165443;
0.00127172;0.0160484;0.010317;-0.00189953;0.0016548;
0.00127272;0.0158115;0.0103173;-0.00234037;0.00165443;
0.00127372;0.0160476;0.0103171;-0.0019001;0.0016548;
0.00127472;0.0158132;0.0103174;-0.00233981;0.00165443;
0.00127572;0.0160467;0.0103172;-0.00190066;0.00165479;
0.00127672;0.0158148;0.0103174;-0.00233925;0.00165443;
0.00127772;0.0160459;0.0103172;-0.00190121;0.00165479;
0.00127872;0.0158164;0.0103175;-0.00233869;0.00165444;
0.00127972;0.0160451;0.0103173;-0.00190177;0.00165479;
0.00128072;0.015818;0.0103175;-0.00233814;0.00165444;
0.00128172;0.0160443;0.0103174;-0.00190232;0.00165479;
0.00128272;0.0158195;0.0103176;-0.00233759;0.00165444;
0.00128372;0.0160435;0.0103174;-0.00190286;0.00165479;
0.00128472;0.0158211;0.0103177;-0.00233705;0.00165444;
0.00128572;0.0160427;0.0103175;-0.0019034;0.00165479;
0.00128672;0.0158227;0.0103177;-0.00233651;0.00165444;
0.00128772;0.0160422;0.0103176;-0.00190394;0.00165479;
0.00128872;0.0158241;0.0103178;-0.00233597;0.00165444;
0.00128972;0.0160414;0.0103176;-0.00190448;0.00165478;
0.00129072;0.0158254;0.0103178;-0.00233544;0.00165444;
0.00129172;0.0160406;0.0103177;-0.00190501;0.00165478;
0.00129272;0.0158268;0.0103179;-0.00233491;0.00165445;
0.00129372;0.0160398;0.0103177;-0.00190554;0.00165478;
0.00129472;0.0158282;0.0103179;-0.00233438;0.00165445;
0.00129572;0.016039;0.0103178;-0.00190606;0.00165478;
0.00129672;0.0158295;0.010318;-0.00233385;0.00165445;
0.00129772;0.0160382;0.0103178;-0.00190659;0.00165478;
0.00129872;0.0158308;0.010318;-0.00233333;0.00165445;
0.00129972;0.0160375;0.0103179;-0.0019071;0.00165478;
0.00130072;0.0158321;0.0103181;-0.00233281;0.00165445;
0.00130172;0.0160367;0.0103179;-0.00190762;0.00165478;
0.00130272;0.0158334;0.0103181;-0.0023323;0.00165445;
0.00130372;0.016036;0.0103179;-0.00190813;0.00165477;
0.00130472;0.0158346;0.0103181;-0.00233179;0.00165445;
0.00130572;0.0160353;0.010318;-0.00190864;0.00165477;
0.00130672;0.0158359;0.0103182;-0.00233128;0.00165445;
0.00130772;0.0160345;0.010318;-0.00190915;0.00165477;
0.00130872;0.015837;0.0103182;-0.00233077;0.00165446;
0.00130972;0.0160338;0.0103181;-0.00190965;0.00165477;
0.00131072;0.0158382;0.0103183;-0.00233027;0.00165446;
0.00131172;0.0160333;0.0103181;-0.00191015;0.00165477;
0.00131272;0.0158394;0.0103183;-0.00232977;0.00165446;
0.00131372;0.0160325;0.0103182;-0.00191065;0.00165477;
0.00131472;0.0158405;0.0103183;-0.00232927;0.00165446;
0.00131572;0.0160317;0.0103182;-0.00191114;0.00165477;
0.00131672;0.0158416;0.0103184;-0.00232878;0.00165446;
0.00131772;0.0160311;0.0103182;-0.00191164;0.00165477;
0.00131872;0.0158427;0.0103184;-0.00232829;0.00165446;
0.00131972;0.0160304;0.0103183;-0.00191213;0.00165477;
0.00132072;0.0158437;0.0103184;-0.0023278;0.00165446;
0.00132172;0.0160297;0.0103183;-0.00191261;0.00165477;
0.00132272;0.0158448;0.0103185;-0.00232731;0.00165446;
0.00132372;0.0160293;0.0103184;-0.0019131;0.00165476;
0.00132472;0.0158458;0.0103185;-0.00232683;0.00165446;
0.00132572;0.0160286;0.0103184;-0.00191358;0.00165476;
0.00132672;0.0158469;0.0103185;-0.00232635;0.00165446;
0.00132772;0.0160279;0.0103184;-0.00191406;0.00165476;
0.00132872;0.0158479;0.0103186;-0.00232587;0.00165446;
0.00132972;0.0160272;0.0103184;-0.00191454;0.00165476;
0.00133072;0.0158488;0.0103186;-0.00232539;0.00165447;
0.00133172;0.0160265;0.0103184;-0.00191501;0.00165476;
0.00133272;0.0158498;0.0103186;-0.00232492;0.00165447;
0.00133372;0.0160259;0.0103185;-0.00191548;0.00165476;
0.00133472;0.0158508;0.0103186;-0.00232445;0.00165447;
0.00133572;0.0160252;0.0103185;-0.00191595;0.00165476;
0.00133672;0.0158517;0.0103186;-0.00232398;0.00165447;
0.00133772;0.0160246;0.0103185;-0.00191642;0.00165476;
0.00133872;0.0158526;0.0103187;-0.00232351;0.00165447;
0.00133972;0.0160239;0.0103185;-0.00191688;0.00165476;
0.00134072;0.0158535;0.0103187;-0.00232305;0.00165447;
0.00134172;0.0160233;0.0103186;-0.00191734;0.00165476;
0.00134272;0.0158544;0.0103187;-0.00232259;0.00165447;
0.00134372;0.0160227;0.0103186;-0.0019178;0.00165476;
0.00134472;0.0158553;0.0103187;-0.00232213;0.00165447;
0.00134572;0.0160221;0.0103186;-0.00191826;0.00165476;
0.00134672;0.0158562;0.0103188;-0.00232167;0.00165447;
0.00134772;0.0160215;0.0103186;-0.00191872;0.00165475;
0.00134872;0.015857;0.0103188;-0.00232122;0.00165447;
0.00134972;0.0160209;0.0103187;-0.00191917;0.00165475;
0.00135072;0.0158579;0.0103188;-0.00232077;0.00165447;
0.00135172;0.0160203;0.0103187;-0.00191962;0.00165475;
0.00135272;0.0158587;0.0103188;-0.00232032;0.00165448;
0.00135372;0.0160197;0.0103187;-0.00192007;0.00165475;
0.00135472;0.0158595;0.0103188;-0.00231987;0.00165448;
0.00135572;0.0160191;0.0103187;-0.00192051;0.00165475;
0.00135672;0.0158603;0.0103188;-0.00231942;0.00165448;
0.00135772;0.0160186;0.0103187;-0.00192096;0.00165475;
0.00135872;0.0158611;0.0103189;-0.00231898;0.00165448;
0.00135972;0.016018;0.0103188;-0.0019214;0.00165475;
0.00136072;0.0158619;0.0103189;-0.00231854;0.00165448;
0.00136172;0.0160174;0.0103188;-0.00192184;0.00165475;
0.00136272;0.0158627;0.0103189;-0.0023181;0.00165448;
0.00136372;0.0160169;0.0103188;-0.00192228;0.00165475;
0.00136472;0.0158634;0.0103189;-0.00231766;0.00165448;
0.00136572;0.0160163;0.0103188;-0.00192272;0.00165475;
0.00136672;0.0158642;0.0103189;-0.00231722;0.00165448;
0.00136772;0.0160157;0.0103188;-0.00192315;0.00165475;
0.00136872;0.0158649;0.0103189;-0.00231679;0.00165448;
0.00136972;0.0160154;0.0103189;-0.00192358;0.00165475;
0.00137072;0.0158656;0.010319;-0.00231636;0.00165448;
0.00137172;0.0160148;0.0103189;-0.00192401;0.00165475;
0.00137272;0.0158663;0.010319;-0.00231593;0.00165448;
0.00137372;0.0160143;0.0103189;-0.00192444;0.00165474;
0.00137472;0.015867;0.010319;-0.0023155;0.00165448;
0.00137572;0.0160137;0.0103189;-0.00192487;0.00165474;
0.00137672;0.0158677;0.010319;-0.00231507;0.00165448;
0.00137772;0.0160131;0.0103189;-0.00192529;0.00165474;
0.00137872;0.0158684;0.010319;-0.00231465;0.00165448;
0.00137972;0.0160126;0.0103189;-0.00192572;0.00165474;
0.00138072;0.0158691;0.010319;-0.00231423;0.00165449;
0.00138172;0.0160121;0.0103189;-0.00192614;0.00165474;
0.00138272;0.0158697;0.010319;-0.00231381;0.00165449;
0.00138372;0.0160115;0.0103189;-0.00192656;0.00165474;
0.00138472;0.0158704;0.010319;-0.00231339;0.00165449;
0.00138572;0.016011;0.0103189;-0.00192697;0.00165474;
0.00138672;0.015871;0.010319;-0.00231297;0.00165449;
0.00138772;0.0160105;0.010319;-0.00192739;0.00165474;
0.00138872;0.0158717;0.0103191;-0.00231255;0.00165449;
0.00138972;0.01601;0.010319;-0.0019278;0.00165474;
0.00139072;0.0158723;0.0103191;-0.00231214;0.00165449;
0.00139172;0.0160095;0.010319;-0.00192822;0.00165474;
0.00139272;0.0158729;0.0103191;-0.00231173;0.00165449;
0.00139372;0.016009;0.010319;-0.00192863;0.00165474;
0.00139472;0.0158735;0.0103191;-0.00231132;0.00165449;
0.00139572;0.0160085;0.010319;-0.00192904;0.00165474;
0.00139672;0.0158741;0.0103191;-0.00231091;0.00165449;
0.00139772;0.016008;0.010319;-0.00192944;0.00165474;
0.00139872;0.0158747;0.0103191;-0.0023105;0.00165449;
0.00139972;0.0160075;0.010319;-0.00192985;0.00165474;
0.00140072;0.0158753;0.0103191;-0.0023101;0.00165449;
0.00140172;0.016007;0.010319;-0.00193025;0.00165474;
0.00140272;0.0158759;0.0103191;-0.00230969;0.00165449;
0.00140372;0.0160065;0.010319;-0.00193066;0.00165473;
0.00140472;0.0158765;0.0103191;-0.00230929;0.00165449;
0.00140572;0.0160061;0.010319;-0.00193106;0.00165473;
0.00140672;0.015877;0.0103191;-0.00230889;0.00165449;
0.00140772;0.0160056;0.010319;-0.00193146;0.00165473;
0.00140872;0.0158776;0.0103191;-0.00230849;0.00165449;
0.00140972;0.0160051;0.0103191;-0.00193185;0.00165473;
0.00141072;0.0158781;0.0103191;-0.00230809;0.00165449;
0.00141172;0.0160047;0.0103191;-0.00193225;0.00165473;
0.00141272;0.0158787;0.0103192;-0.0023077;0.00165449;
0.00141372;0.0160042;0.0103191;-0.00193265;0.00165473;
0.00141472;0.0158792;0.0103192;-0.0023073;0.0016545;
0.00141572;0.0160038;0.0103191;-0.00193304;0.00165473;
0.00141672;0.0158797;0.0103192;-0.00230691;0.0016545;
0.00141772;0.0160033;0.0103191;-0.00193343;0.00165473;
0.00141872;0.0158803;0.0103192;-0.00230652;0.0016545;
0.00141972;0.0160029;0.0103191;-0.00193382;0.00165473;
0.00142072;0.0158808;0.0103192;-0.00230613;0.0016545;
0.00142172;0.0160024;0.0103191;-0.00193421;0.00165473;
0.00142272;0.0158813;0.0103192;-0.00230574;0.0016545;
0.00142372;0.016002;0.0103191;-0.0019346;0.00165473;
0.00142472;0.0158818;0.0103192;-0.00230535;0.0016545;
0.00142572;0.0160015;0.0103191;-0.00193498;0.00165473;
0.00142672;0.0158823;0.0103192;-0.00230497;0.0016545;
0.00142772;0.0160011;0.0103191;-0.00193537;0.00165473;
0.00142872;0.0158828;0.0103192;-0.00230458;0.0016545;
0.00142972;0.0160007;0.0103191;-0.00193575;0.00165473;
0.00143072;0.0158832;0.0103192;-0.0023042;0.0016545;
0.00143172;0.0160003;0.0103191;-0.00193613;0.00165473;
0.00143272;0.0158837;0.0103192;-0.00230382;0.0016545;
0.00143372;0.0159998;0.0103191;-0.00193651;0.00165473;
0.00143472;0.0158842;0.0103192;-0.00230344;0.0016545;
0.00143572;0.0159994;0.0103191;-0.00193689;0.00165473;
0.00143672;0.0158847;0.0103192;-0.00230306;0.0016545;
0.00143772;0.0159992;0.0103192;-0.00193727;0.00165473;
0.00143872;0.0158851;0.0103192;-0.00230268;0.0016545;
0.00143972;0.0159987;0.0103192;-0.00193765;0.00165473;
0.00144072;0.0158856;0.0103192;-0.00230231;0.0016545;
0.00144172;0.0159983;0.0103192;-0.00193802;0.00165473;
0.00144272;0.015886;0.0103192;-0.00230193;0.0016545;
0.00144372;0.0159979;0.0103192;-0.0019384;0.00165473;
0.00144472;0.0158865;0.0103192;-0.00230156;0.0016545;
0.00144572;0.0159975;0.0103192;-0.00193877;0.00165473;
0.00144672;0.0158869;0.0103192;-0.00230119;0.0016545;
0.00144772;0.0159971;0.0103192;-0.00193914;0.00165472;
0.00144872;0.0158873;0.0103192;-0.00230082;0.0016545;
0.00144972;0.0159967;0.0103192;-0.00193951;0.00165472;
0.00145072;0.0158878;0.0103192;-0.00230045;0.0016545;
0.00145172;0.0159963;0.0103192;-0.00193988;0.00165472;
0.00145272;0.0158882;0.0103192;-0.00230008;0.0016545;
0.00145372;0.0159959;0.0103192;-0.00194025;0.00165472;
0.00145472;0.0158886;0.0103192;-0.00229971;0.0016545;
0.00145572;0.0159955;0.0103192;-0.00194061;0.00165472;
0.00145672;0.015889;0.0103192;-0.00229934;0.00165451;
0.00145772;0.0159951;0.0103192;-0.00194098;0.00165472;
0.00145872;0.0158894;0.0103192;-0.00229898;0.00165451;
0.00145972;0.0159947;0.0103192;-0.00194134;0.00165472;
0.00146072;0.0158898;0.0103192;-0.00229862;0.00165451;
0.00146172;0.0159943;0.0103192;-0.0019417;0.00165472;
0.00146272;0.0158902;0.0103192;-0.00229825;0.00165451;
0.00146372;0.015994;0.0103192;-0.00194207;0.00165472;
0.00146472;0.0158906;0.0103192;-0.00229789;0.00165451;
0.00146572;0.0159936;0.0103192;-0.00194243;0.00165472;
0.00146672;0.015891;0.0103192;-0.00229753;0.00165451;
0.00146772;0.0159932;0.0103192;-0.00194278;0.00165472;
0.00146872;0.0158914;0.0103192;-0.00229717;0.00165451;
0.00146972;0.0159929;0.0103192;-0.00194314;0.00165472;
0.00147072;0.0158918;0.0103192;-0.00229682;0.00165451;
0.00147172;0.0159925;0.0103192;-0.0019435;0.00165472;
0.00147272;0.0158921;0.0103192;-0.00229646;0.00165451;
0.00147372;0.0159921;0.0103192;-0.00194385;0.00165472;
0.00147472;0.0158925;0.0103193;-0.0022961;0.00165451;
0.00147572;0.0159918;0.0103192;-0.00194421;0.00165472;
0.00147672;0.0158929;0.0103193;-0.00229575;0.00165451;
0.00147772;0.0159914;0.0103192;-0.00194456;0.00165472;
0.00147872;0.0158932;0.0103193;-0.0022954;0.00165451;
0.00147972;0.0159911;0.0103192;-0.00194491;0.00165472;
0.00148072;0.0158936;0.0103193;-0.00229505;0.00165451;
0.00148172;0.0159907;0.0103192;-0.00194527;0.00165472;
0.00148272;0.0158939;0.0103193;-0.00229469;0.00165451;
0.00148372;0.0159904;0.0103192;-0.00194562;0.00165472;
0.00148472;0.0158943;0.0103193;-0.00229434;0.00165451;
0.00148572;0.0159901;0.0103192;-0.00194596;0.00165472;
0.00148672;0.0158946;0.0103193;-0.002294;0.00165451;
0.00148772;0.0159897;0.0103192;-0.00194631;0.00165472;
0.00148872;0.015895;0.0103193;-0.00229365;0.00165451;
0.00148972;0.0159894;0.0103192;-0.00194666;0.00165472;
0.00149072;0.0158953;0.0103193;-0.0022933;0.00165451;
0.00149172;0.0159891;0.0103192;-0.00194701;0.00165472;
0.00149272;0.0158957;0.0103193;-0.00229296;0.00165451;
0.00149372;0.0159887;0.0103192;-0.00194735;0.00165472;
0.00149472;0.015896;0.0103193;-0.00229261;0.00165451;
0.00149572;0.0159884;0.0103192;-0.00194769;0.00165472;
0.00149672;0.0158963;0.0103193;-0.00229227;0.00165451;
0.00149772;0.0159881;0.0103192;-0.00194804;0.00165472;
0.00149872;0.0158966;0.0103193;-0.00229193;0.00165451;
0.00149972;0.0159878;0.0103192;-0.00194838;0.00165471;
0.0015;0.0158974;0.0103193;-0.00229114;0.00165451;
0.0015001;0.0159411;0.0103192;-0.00212024;0.00165462;
0.00150021;0.0159407;0.0103191;-0.00211941;0.00165462;
0.00150034;0.015939;0.010319;-0.00211987;0.00165462;
0.00150048;0.0159382;0.0103188;-0.002119;0.00165462;
0.00150076;0.0159352;0.0103185;-0.0021192;0.00165462;
0.00150133;0.0159306;0.0103176;-0.00211765;0.00165463;
0.00150233;0.0159208;0.0103161;-0.00211671;0.00165464;
0.00150333;0.0159116;0.0103146;-0.00211446;0.00165465;
0.00150433;0.0159007;0.0103129;-0.00211349;0.00165466;
0.00150533;0.0158904;0.0103112;-0.00211121;0.00165467;
0.00150633;0.0158781;0.0103093;-0.0021102;0.00165468;
0.00150733;0.0158663;0.0103073;-0.00210788;0.0016547;
0.00150833;0.0158521;0.0103051;-0.00210684;0.00165471;
0.00150933;0.0158382;0.0103028;-0.00210449;0.00165472;
0.00151033;0.0158213;0.0103002;-0.00210341;0.00165473;
0.00151133;0.0158043;0.0102974;-0.00210103;0.00165474;
0.00151233;0.0157831;0.0102941;-0.0020999;0.00165475;
0.00151333;0.0157611;0.0102905;-0.00209748;0.00165477;
0.00151433;0.0157324;0.0102862;-0.00209631;0.00165478;
0.00151533;0.0157008;0.010281;-0.00209384;0.00165479;
0.00151633;0.015656;0.0102743;-0.00209262;0.0016548;
0.00151733;0.0156004;0.0102655;-0.0020901;0.00165481;
0.00151833;0.015507;0.0102521;-0.00208881;0.00165482;
0.00151933;0.0153638;0.0102304;-0.0020862;0.00165484;
0.00152033;0.0151223;0.0101948;-0.00208481;0.00165485;
0.00152133;0.014865;0.0101507;-0.00208212;0.00165486;
0.00152233;0.0145779;0.0101036;-0.00208065;0.00165488;
0.00152333;0.0143136;0.0100557;-0.00207791;0.00165489;
0.00152433;0.0140262;0.0100071;-0.00207638;0.0016549;
0.00152533;0.0137615;0.00995755;-0.00207358;0.00165491;
0.00152633;0.0134744;0.00990716;-0.00207199;0.00165493;
0.00152733;0.0132095;0.0098557;-0.00206913;0.00165494;
0.00152833;0.0129228;0.00980315;-0.00206746;0.00165495;
0.00152933;0.0126576;0.00974928;-0.00206454;0.00165496;
0.00153033;0.0123712;0.00969403;-0.0020628;0.00165498;
0.00153133;0.0121058;0.00963711;-0.0020598;0.00165499;
0.00153233;0.0118197;0.00957838;-0.00205798;0.001655;
0.00153333;0.0115542;0.00951747;-0.0020549;0.00165502;
0.00153433;0.0112684;0.00945414;-0.00205299;0.00165503;
0.00153533;0.0110027;0.00938789;-0.00204982;0.00165504;
0.00153633;0.0107172;0.00931827;-0.00204781;0.00165506;
0.00153733;0.0104513;0.00924455;-0.00204454;0.00165507;
0.00153833;0.0101661;0.00916599;-0.00204242;0.00165509;
0.00153933;0.00990016;0.00908145;-0.00203904;0.0016551;
0.00154033;0.00961525;0.00898966;-0.0020368;0.00165511;
0.00154133;0.00934921;0.00888884;-0.00203329;0.00165513;
0.00154233;0.00906463;0.00877693;-0.00203092;0.00165514;
0.00154333;0.00879852;0.00865132;-0.00202727;0.00165516;
0.00154433;0.00851428;0.0085093;-0.00202474;0.00165517;
0.00154533;0.00824813;0.00834814;-0.00202092;0.00165519;
0.00154633;0.00796424;0.0081661;-0.00201822;0.0016552;
0.00154733;0.00769808;0.00796282;-0.00201421;0.00165522;
0.00154833;0.00741454;0.00773997;-0.00201131;0.00165524;
0.00154933;0.00714837;0.00750067;-0.00200709;0.00165525;
0.00155;0.00695646;0.00733359;-0.00200521;0.00165526;
0.0015501;0.0069597;0.00730976;-0.00200491;0.00165527;
0.0015503;0.00695981;0.00726514;-0.0020049;0.00165527;
0.0015507;0.00695958;0.00719187;-0.00200489;0.00165527;
0.0015515;0.00695962;0.0070921;-0.00200487;0.00165527;
0.0015525;0.0069594;0.00702394;-0.00200485;0.00165527;
0.0015535;0.00695951;0.00699007;-0.00200484;0.00165527;
0.0015545;0.00695935;0.00697322;-0.00200484;0.00165527;
0.0015555;0.00695948;0.00696484;-0.00200484;0.00165527;
0.0015565;0.00695934;0.00696066;-0.00200484;0.00165527;
0.0015575;0.00695948;0.00695859;-0.00200484;0.00165527;
0.0015585;0.00695934;0.00695755;-0.00200484;0.00165527;
0.0015595;0.00695947;0.00695704;-0.00200484;0.00165527;
0.0015605;0.00695934;0.00695678;-0.00200484;0.00165527;
0.0015615;0.00695947;0.00695665;-0.00200484;0.00165527;
0.0015625;0.00695934;0.00695659;-0.00200484;0.00165527;
0.0015635;0.00695947;0.00695656;-0.00200484;0.00165527;
0.0015645;0.00695934;0.00695654;-0.00200484;0.00165527;
0.0015655;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0015665;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0015675;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0015685;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0015695;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0015705;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0015715;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0015725;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0015735;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0015745;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015755;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0015765;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015775;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0015785;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015795;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0015805;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015815;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0015825;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015835;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0015845;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015855;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0015865;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015875;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0015885;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015895;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0015905;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0015915;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0015925;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0015935;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0015945;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0015955;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0015965;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0015975;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0015985;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0015995;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0016005;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0016015;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0016025;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0016035;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0016045;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0016055;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0016065;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0016075;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016085;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0016095;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016105;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0016115;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016125;0.00695936;0.00695653;-0.00200484;0.00165527;
0.0016135;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016145;0.00695937;0.00695653;-0.00200484;0.00165527;
0.0016155;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016165;0.00695937;0.00695653;-0.00200484;0.00165527;
0.0016175;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016185;0.00695937;0.00695653;-0.00200484;0.00165527;
0.0016195;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016205;0.00695937;0.00695653;-0.00200484;0.00165527;
0.0016215;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016225;0.00695937;0.00695653;-0.00200484;0.00165527;
0.0016235;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016245;0.00695937;0.00695653;-0.00200484;0.00165527;
0.001625;0.00695944;0.00695653;-0.00200484;0.00165527;
0.0016251;0.00695939;0.00695653;-0.00200484;0.0015459;
0.0016253;0.00695939;0.00695652;-0.00200483;0.00132738;
0.0016257;0.00695939;0.00695652;-0.00200482;0.000890932;
0.0016265;0.00695932;0.0069565;-0.00200474;2.2136e-05;
0.001627;0.00695842;0.00695636;-0.00200431;-0.000498135;
0.0016271;0.00695837;0.0069563;-0.00200417;-0.000487308;
0.0016273;0.0069585;0.00695621;-0.00200391;-0.000463297;
0.0016277;0.00695914;0.00695615;-0.00200339;-0.000413636;
0.0016285;0.0069605;0.00695648;-0.00200234;-0.000327868;
0.0016295;0.00696233;0.00695751;-0.00200104;-0.000245897;
0.0016305;0.00696411;0.00695892;-0.00199977;-0.000185415;
0.0016315;0.00696594;0.00696052;-0.00199852;-0.000140749;
